"","Participant","MoveNum","Condition","Item","Row","cleanedReachOut","Task"
"5214",117,21,"Observed",8,2,600,"Real Object"
"5215",117,22,"Observed",24,6,866,"Real Object"
"5216",117,23,"Observed",18,5,633,"Real Object"
"5217",117,24,"Observed",12,3,700,"Real Object"
"5218",117,25,"Observed",24,6,NA,"Real Object"
"5219",117,26,"Observed",2,1,833,"Real Object"
"5220",117,27,"Observed",15,4,666,"Real Object"
"5221",117,28,"Observed",2,1,500,"Real Object"
"5222",117,29,"Observed",20,5,767,"Real Object"
"5223",117,30,"Observed",11,3,700,"Real Object"
"5224",117,31,"Observed",4,1,334,"Real Object"
"5225",117,32,"Observed",8,2,633,"Real Object"
"5226",117,33,"Observed",8,2,633,"Real Object"
"5227",117,34,"Observed",18,5,900,"Real Object"
"5228",117,35,"Observed",13,4,800,"Real Object"
"5229",117,36,"Observed",7,2,600,"Real Object"
"5230",117,37,"Observed",22,6,834,"Real Object"
"5231",117,38,"Observed",1,1,766,"Real Object"
"5232",117,39,"Observed",5,2,533,"Real Object"
"5233",117,40,"Observed",13,4,734,"Real Object"
"5234",117,41,"Observed",7,2,667,"Real Object"
"5235",117,42,"Observed",3,1,366,"Real Object"
"5236",117,43,"Observed",11,3,800,"Real Object"
"5237",117,44,"Observed",22,6,1000,"Real Object"
"5238",117,45,"Observed",12,3,600,"Real Object"
"5239",117,46,"Observed",22,6,900,"Real Object"
"5240",117,47,"Observed",4,1,367,"Real Object"
"5241",117,48,"Observed",20,5,900,"Real Object"
"5242",117,49,"Observed",24,6,733,"Real Object"
"5243",117,50,"Observed",7,2,467,"Real Object"
"5244",117,51,"Observed",3,1,300,"Real Object"
"5245",117,52,"Observed",24,6,834,"Real Object"
"5246",117,53,"Observed",14,4,833,"Real Object"
"5247",117,54,"Observed",20,5,767,"Real Object"
"5248",117,55,"Observed",4,1,367,"Real Object"
"5249",117,56,"Observed",7,2,867,"Real Object"
"5250",117,57,"Observed",1,1,466,"Real Object"
"5251",117,58,"Observed",4,1,367,"Real Object"
"5252",117,59,"Observed",7,2,634,"Real Object"
"5253",117,60,"Observed",20,5,700,"Real Object"
"5254",117,61,"Observed",11,3,633,"Real Object"
"5255",117,62,"Observed",14,4,700,"Real Object"
"5256",120,1,"Observed",7,2,NA,"Real Object"
"5257",120,2,"Observed",10,3,967,"Real Object"
"5258",120,3,"Observed",20,5,933,"Real Object"
"5259",120,4,"Observed",17,5,800,"Real Object"
"5260",120,5,"Observed",5,2,NA,"Real Object"
"5261",120,6,"Observed",18,5,1266,"Real Object"
"5262",120,7,"Observed",8,2,967,"Real Object"
"5263",120,8,"Observed",1,1,933,"Real Object"
"5264",120,9,"Observed",17,5,900,"Real Object"
"5265",120,10,"Observed",20,5,NA,"Real Object"
"5266",120,11,"Observed",10,3,1867,"Real Object"
"5267",120,12,"Observed",22,6,1133,"Real Object"
"5268",120,13,"Observed",12,3,NA,"Real Object"
"5269",120,14,"Observed",13,4,933,"Real Object"
"5270",120,15,"Observed",17,5,1333,"Real Object"
"5271",120,16,"Observed",11,3,900,"Real Object"
"5272",120,17,"Observed",4,1,433,"Real Object"
"5273",120,18,"Observed",6,2,734,"Real Object"
"5274",120,19,"Observed",23,6,1000,"Real Object"
"5275",120,20,"Observed",16,4,867,"Real Object"
"5276",120,21,"Observed",1,1,734,"Real Object"
"5277",120,22,"Observed",5,2,700,"Real Object"
"5278",120,23,"Observed",8,2,433,"Real Object"
"5279",120,24,"Observed",24,6,1000,"Real Object"
"5280",120,25,"Observed",23,6,833,"Real Object"
"5281",120,26,"Observed",21,6,1200,"Real Object"
"5282",120,27,"Observed",3,1,434,"Real Object"
"5283",120,28,"Observed",8,2,534,"Real Object"
"5284",120,29,"Observed",9,3,967,"Real Object"
"5285",120,30,"Observed",15,4,800,"Real Object"
"5286",120,31,"Observed",1,1,733,"Real Object"
"5287",120,32,"Observed",21,6,933,"Real Object"
"5288",120,33,"Observed",4,1,367,"Real Object"
"5289",120,34,"Observed",14,4,NA,"Real Object"
"5290",120,35,"Observed",16,4,667,"Real Object"
"5291",120,36,"Observed",5,2,567,"Real Object"
"5292",120,37,"Observed",9,3,666,"Real Object"
"5293",120,38,"Observed",7,2,466,"Real Object"
"5294",120,39,"Observed",1,1,800,"Real Object"
"5295",120,40,"Observed",7,2,466,"Real Object"
"5296",120,41,"Observed",1,1,666,"Real Object"
"5297",120,42,"Observed",14,4,700,"Real Object"
"5298",120,43,"Observed",20,5,667,"Real Object"
"5299",120,44,"Observed",5,2,733,"Real Object"
"5300",120,45,"Observed",20,5,800,"Real Object"
"5301",120,46,"Observed",5,2,866,"Real Object"
"5302",120,47,"Observed",19,5,1566,"Real Object"
"5303",120,48,"Observed",19,5,666,"Real Object"
"5304",120,49,"Observed",4,1,300,"Real Object"
"5305",120,50,"Observed",5,2,634,"Real Object"
"5306",120,51,"Observed",18,5,700,"Real Object"
"5307",120,52,"Observed",21,6,933,"Real Object"
"5308",120,53,"Observed",2,1,400,"Real Object"
"5309",120,54,"Observed",20,5,700,"Real Object"
"5310",120,55,"Observed",16,4,566,"Real Object"
"5311",120,56,"Observed",11,3,533,"Real Object"
"5312",120,57,"Observed",14,4,633,"Real Object"
"5313",120,58,"Observed",14,4,567,"Real Object"
"5314",120,59,"Observed",5,2,566,"Real Object"
"5315",120,60,"Observed",9,3,633,"Real Object"
"5316",120,61,"Observed",20,5,633,"Real Object"
"5317",120,62,"Observed",10,3,600,"Real Object"
"5318",120,63,"Observed",16,4,534,"Real Object"
"5319",120,64,"Observed",2,1,433,"Real Object"
"5320",120,65,"Observed",11,3,567,"Real Object"
"5321",120,66,"Observed",15,4,666,"Real Object"
"5322",120,67,"Observed",6,2,467,"Real Object"
"5323",120,68,"Observed",15,4,567,"Real Object"
"5324",120,69,"Observed",18,5,600,"Real Object"
"5325",120,70,"Observed",6,2,533,"Real Object"
"5326",120,71,"Observed",21,6,700,"Real Object"
"5327",137,1,"Observed",4,1,NA,"Real Object"
"5328",137,2,"Observed",6,2,666,"Real Object"
"5329",137,3,"Observed",9,3,967,"Real Object"
"5330",137,4,"Observed",15,4,933,"Real Object"
"5331",137,5,"Observed",12,3,733,"Real Object"
"5332",137,6,"Observed",13,4,1667,"Real Object"
"5333",137,7,"Observed",18,5,966,"Real Object"
"5334",137,8,"Observed",23,6,867,"Real Object"
"5335",137,9,"Observed",3,1,1067,"Real Object"
"5336",137,10,"Observed",1,1,600,"Real Object"
"5337",137,11,"Observed",6,2,1267,"Real Object"
"5338",137,12,"Observed",13,4,1167,"Real Object"
"5339",137,13,"Observed",14,4,733,"Real Object"
"5340",137,14,"Observed",19,5,833,"Real Object"
"5341",137,15,"Observed",15,4,1167,"Real Object"
"5342",137,16,"Observed",12,3,1166,"Real Object"
"5343",137,17,"Observed",17,5,866,"Real Object"
"5344",137,18,"Observed",24,6,767,"Real Object"
"5345",137,19,"Observed",9,3,633,"Real Object"
"5346",137,20,"Observed",18,5,NA,"Real Object"
"5347",137,21,"Observed",17,5,1300,"Real Object"
"5348",137,22,"Observed",14,4,NA,"Real Object"
"5349",137,23,"Observed",5,2,666,"Real Object"
"5350",137,24,"Observed",22,6,NA,"Real Object"
"5351",137,25,"Observed",1,1,566,"Real Object"
"5352",137,26,"Observed",10,3,1666,"Real Object"
"5353",137,28,"Observed",8,2,NA,"Real Object"
"5354",137,29,"Observed",11,3,NA,"Real Object"
"5355",137,30,"Observed",15,4,1133,"Real Object"
"5356",137,31,"Observed",7,2,700,"Real Object"
"5357",137,32,"Observed",8,2,1166,"Real Object"
"5358",137,33,"Observed",12,3,1634,"Real Object"
"5359",137,34,"Observed",7,2,933,"Real Object"
"5360",137,35,"Observed",2,1,NA,"Real Object"
"5361",137,36,"Observed",4,1,467,"Real Object"
"5362",137,37,"Observed",3,1,534,"Real Object"
"5363",137,38,"Observed",2,1,700,"Real Object"
"5364",137,39,"Observed",5,2,634,"Real Object"
"5365",137,40,"Observed",8,2,1067,"Real Object"
"5366",137,41,"Observed",1,1,633,"Real Object"
"5367",137,42,"Observed",18,5,767,"Real Object"
"5368",137,43,"Observed",14,4,1067,"Real Object"
"5369",137,44,"Observed",15,4,1900,"Real Object"
"5370",137,46,"Observed",1,1,500,"Real Object"
"5371",137,47,"Observed",9,3,967,"Real Object"
"5372",137,48,"Observed",11,3,2500,"Real Object"
"5373",137,49,"Observed",10,3,1133,"Real Object"
"5374",137,50,"Observed",4,1,533,"Real Object"
"5375",137,51,"Observed",8,2,666,"Real Object"
"5376",137,52,"Observed",10,3,833,"Real Object"
"5377",137,53,"Observed",5,2,600,"Real Object"
"5378",137,54,"Observed",16,4,733,"Real Object"
"5379",137,55,"Observed",18,5,800,"Real Object"
"5380",137,56,"Observed",16,4,567,"Real Object"
"5381",137,57,"Observed",14,4,867,"Real Object"
"5382",137,58,"Observed",23,6,767,"Real Object"
"5383",137,59,"Observed",5,2,600,"Real Object"
"5384",137,60,"Observed",23,6,1034,"Real Object"
"5385",137,61,"Observed",21,6,866,"Real Object"
"5386",137,62,"Observed",20,5,900,"Real Object"
"5387",137,63,"Observed",4,1,533,"Real Object"
"5388",137,64,"Observed",20,5,600,"Real Object"
"5389",137,65,"Observed",15,4,500,"Real Object"
"5390",137,66,"Observed",22,6,766,"Real Object"
"5391",137,67,"Observed",24,6,834,"Real Object"
"5392",137,68,"Observed",19,5,700,"Real Object"
"5393",137,69,"Observed",14,4,900,"Real Object"
"5394",137,70,"Observed",21,6,700,"Real Object"
"5395",143,1,"Unobserved",4,1,NA,"Real Object"
"5396",143,2,"Unobserved",7,2,600,"Real Object"
"5397",143,3,"Unobserved",8,2,566,"Real Object"
"5398",143,4,"Unobserved",3,1,466,"Real Object"
"5399",143,5,"Unobserved",10,3,766,"Real Object"
"5400",143,6,"Unobserved",9,3,667,"Real Object"
"5401",143,7,"Unobserved",3,1,333,"Real Object"
"5402",143,8,"Unobserved",15,4,666,"Real Object"
"5403",143,9,"Unobserved",14,4,NA,"Real Object"
"5404",143,10,"Unobserved",5,2,NA,"Real Object"
"5405",143,11,"Unobserved",8,2,466,"Real Object"
"5406",143,12,"Unobserved",16,4,734,"Real Object"
"5407",143,13,"Unobserved",15,4,700,"Real Object"
"5408",143,14,"Unobserved",13,4,1267,"Real Object"
"5409",143,15,"Unobserved",6,2,567,"Real Object"
"5410",143,16,"Unobserved",14,4,700,"Real Object"
"5411",143,17,"Unobserved",6,2,566,"Real Object"
"5412",143,18,"Unobserved",20,5,700,"Real Object"
"5413",143,19,"Unobserved",1,1,500,"Real Object"
"5414",143,20,"Unobserved",12,3,600,"Real Object"
"5415",143,21,"Unobserved",10,3,634,"Real Object"
"5416",143,22,"Unobserved",1,1,500,"Real Object"
"5417",143,23,"Unobserved",12,3,633,"Real Object"
"5418",143,24,"Unobserved",11,3,533,"Real Object"
"5419",143,25,"Unobserved",2,1,900,"Real Object"
"5420",143,26,"Unobserved",12,3,500,"Real Object"
"5421",143,27,"Unobserved",2,1,400,"Real Object"
"5422",143,28,"Unobserved",19,5,NA,"Real Object"
"5423",143,29,"Unobserved",18,5,1000,"Real Object"
"5424",143,30,"Unobserved",13,4,834,"Real Object"
"5425",143,31,"Unobserved",7,2,533,"Real Object"
"5426",143,32,"Unobserved",11,3,600,"Real Object"
"5427",143,33,"Unobserved",7,2,500,"Real Object"
"5428",143,34,"Unobserved",20,5,734,"Real Object"
"5429",143,35,"Unobserved",13,4,666,"Real Object"
"5430",143,36,"Unobserved",24,6,800,"Real Object"
"5431",143,37,"Unobserved",23,6,800,"Real Object"
"5432",143,38,"Unobserved",22,6,866,"Real Object"
"5433",143,39,"Unobserved",4,1,367,"Real Object"
"5434",143,40,"Unobserved",18,5,733,"Real Object"
"5435",143,41,"Unobserved",21,6,833,"Real Object"
"5436",143,42,"Unobserved",17,5,800,"Real Object"
"5437",143,43,"Unobserved",19,5,600,"Real Object"
"5438",143,44,"Unobserved",18,5,833,"Real Object"
"5439",143,45,"Unobserved",17,5,934,"Real Object"
"5440",143,46,"Unobserved",1,1,NA,"Real Object"
"5441",143,47,"Unobserved",10,3,600,"Real Object"
"5442",143,48,"Unobserved",4,1,433,"Real Object"
"5443",143,49,"Unobserved",21,6,867,"Real Object"
"5444",143,50,"Unobserved",19,5,767,"Real Object"
"5445",143,51,"Unobserved",22,6,700,"Real Object"
"5446",144,1,"Unobserved",4,1,NA,"Real Object"
"5447",144,2,"Unobserved",3,1,634,"Real Object"
"5448",144,3,"Unobserved",2,1,534,"Real Object"
"5449",144,4,"Unobserved",1,1,NA,"Real Object"
"5450",144,5,"Unobserved",8,2,1067,"Real Object"
"5451",144,6,"Unobserved",7,2,633,"Real Object"
"5452",144,7,"Unobserved",6,2,700,"Real Object"
"5453",144,8,"Unobserved",5,2,1200,"Real Object"
"5454",144,9,"Unobserved",12,3,1000,"Real Object"
"5455",144,10,"Unobserved",6,2,767,"Real Object"
"5456",144,11,"Unobserved",11,3,700,"Real Object"
"5457",144,12,"Unobserved",5,2,900,"Real Object"
"5458",144,13,"Unobserved",10,3,667,"Real Object"
"5459",144,14,"Unobserved",9,3,666,"Real Object"
"5460",144,15,"Unobserved",16,4,1000,"Real Object"
"5461",144,16,"Unobserved",15,4,933,"Real Object"
"5462",144,17,"Unobserved",8,2,766,"Real Object"
"5463",144,18,"Unobserved",15,4,733,"Real Object"
"5464",144,19,"Unobserved",14,4,866,"Real Object"
"5465",144,20,"Unobserved",13,4,766,"Real Object"
"5466",144,21,"Unobserved",20,5,1200,"Real Object"
"5467",144,22,"Unobserved",14,4,700,"Real Object"
"5468",144,23,"Unobserved",19,5,1133,"Real Object"
"5469",144,24,"Unobserved",18,5,833,"Real Object"
"5470",144,25,"Unobserved",17,5,733,"Real Object"
"5471",144,26,"Unobserved",3,1,400,"Real Object"
"5472",144,27,"Unobserved",24,6,1000,"Real Object"
"5473",144,28,"Unobserved",13,4,800,"Real Object"
"5474",144,29,"Unobserved",23,6,733,"Real Object"
"5475",144,30,"Unobserved",2,1,334,"Real Object"
"5476",144,31,"Unobserved",16,4,833,"Real Object"
"5477",144,32,"Unobserved",2,1,400,"Real Object"
"5478",144,33,"Unobserved",1,1,533,"Real Object"
"5479",144,34,"Unobserved",23,6,2100,"Real Object"
"5480",144,35,"Unobserved",22,6,867,"Real Object"
"5481",144,36,"Unobserved",4,1,1800,"Real Object"
"5482",144,37,"Unobserved",21,6,933,"Real Object"
"5483",144,38,"Unobserved",18,5,500,"Real Object"
"5484",144,39,"Unobserved",19,5,767,"Real Object"
"5485",144,40,"Unobserved",7,2,467,"Real Object"
"5486",145,1,"Unobserved",4,1,NA,"Real Object"
"5487",145,2,"Unobserved",2,1,833,"Real Object"
"5488",145,3,"Unobserved",8,2,533,"Real Object"
"5489",145,4,"Unobserved",11,3,666,"Real Object"
"5490",145,5,"Unobserved",12,3,400,"Real Object"
"5491",145,6,"Unobserved",16,4,733,"Real Object"
"5492",145,7,"Unobserved",10,3,800,"Real Object"
"5493",145,8,"Unobserved",16,4,500,"Real Object"
"5494",145,9,"Unobserved",15,4,1433,"Real Object"
"5495",145,10,"Unobserved",5,2,666,"Real Object"
"5496",145,11,"Unobserved",1,1,534,"Real Object"
"5497",145,12,"Unobserved",7,2,366,"Real Object"
"5498",145,13,"Unobserved",6,2,700,"Real Object"
"5499",145,14,"Unobserved",15,4,1134,"Real Object"
"5500",145,15,"Unobserved",9,3,600,"Real Object"
"5501",145,16,"Unobserved",20,5,800,"Real Object"
"5502",145,17,"Unobserved",1,1,500,"Real Object"
"5503",145,18,"Unobserved",20,5,667,"Real Object"
"5504",145,19,"Unobserved",24,6,1067,"Real Object"
"5505",145,20,"Unobserved",21,6,900,"Real Object"
"5506",145,21,"Unobserved",14,4,533,"Real Object"
"5507",145,22,"Unobserved",5,2,NA,"Real Object"
"5508",145,23,"Unobserved",13,4,1233,"Real Object"
"5509",145,24,"Unobserved",3,1,400,"Real Object"
"5510",145,25,"Unobserved",23,6,867,"Real Object"
"5511",145,26,"Unobserved",22,6,1200,"Real Object"
"5512",145,27,"Unobserved",9,3,867,"Real Object"
"5513",145,28,"Unobserved",13,4,866,"Real Object"
"5514",145,29,"Unobserved",19,5,1067,"Real Object"
"5515",145,30,"Unobserved",18,5,900,"Real Object"
"5516",145,31,"Unobserved",18,5,1000,"Real Object"
"5517",145,32,"Unobserved",3,1,300,"Real Object"
"5518",145,33,"Unobserved",8,2,1167,"Real Object"
"5519",145,34,"Unobserved",23,6,633,"Real Object"
"5520",145,35,"Unobserved",12,3,533,"Real Object"
"5521",145,36,"Unobserved",24,6,1400,"Real Object"
"5522",145,37,"Unobserved",17,5,933,"Real Object"
"5523",145,38,"Unobserved",23,6,734,"Real Object"
"5524",145,39,"Unobserved",22,6,1300,"Real Object"
"5525",145,40,"Unobserved",15,4,600,"Real Object"
"5526",145,41,"Unobserved",5,2,533,"Real Object"
"5527",145,42,"Unobserved",22,6,800,"Real Object"
"5528",145,43,"Unobserved",6,2,634,"Real Object"
"5529",145,44,"Unobserved",21,6,NA,"Real Object"
"5530",145,45,"Unobserved",15,4,1200,"Real Object"
"5531",145,46,"Unobserved",21,6,866,"Real Object"
"5532",145,47,"Unobserved",14,4,600,"Real Object"
"5533",145,48,"Unobserved",9,3,600,"Real Object"
"5534",145,49,"Unobserved",7,2,434,"Real Object"
"5535",145,50,"Unobserved",19,5,700,"Real Object"
"5536",145,51,"Unobserved",13,4,866,"Real Object"
"5537",145,52,"Unobserved",6,2,667,"Real Object"
"5538",145,53,"Unobserved",8,2,534,"Real Object"
"5539",145,54,"Unobserved",11,3,967,"Real Object"
"5540",145,55,"Unobserved",8,2,434,"Real Object"
"5541",145,56,"Unobserved",7,2,366,"Real Object"
"5542",145,57,"Unobserved",11,3,767,"Real Object"
"5543",145,58,"Unobserved",19,5,734,"Real Object"
"5544",146,1,"Unobserved",7,2,NA,"Real Object"
"5545",146,2,"Unobserved",10,3,834,"Real Object"
"5546",146,3,"Unobserved",16,4,734,"Real Object"
"5547",146,4,"Unobserved",7,2,467,"Real Object"
"5548",146,6,"Unobserved",5,2,667,"Real Object"
"5549",146,7,"Unobserved",10,3,534,"Real Object"
"5550",146,9,"Unobserved",15,4,667,"Real Object"
"5551",146,10,"Unobserved",24,6,833,"Real Object"
"5552",146,11,"Unobserved",14,4,567,"Real Object"
"5553",146,12,"Unobserved",10,3,466,"Real Object"
"5554",146,13,"Unobserved",24,6,600,"Real Object"
"5555",146,14,"Unobserved",21,6,600,"Real Object"
"5556",146,15,"Unobserved",11,3,434,"Real Object"
"5557",146,16,"Unobserved",9,3,533,"Real Object"
"5558",146,17,"Unobserved",12,3,467,"Real Object"
"5559",146,18,"Unobserved",1,1,366,"Real Object"
"5560",146,19,"Unobserved",12,3,366,"Real Object"
"5561",146,20,"Unobserved",4,1,267,"Real Object"
"5562",146,21,"Unobserved",5,2,566,"Real Object"
"5563",146,22,"Unobserved",3,1,267,"Real Object"
"5564",146,23,"Unobserved",11,3,366,"Real Object"
"5565",146,24,"Unobserved",2,1,267,"Real Object"
"5566",146,25,"Unobserved",14,4,NA,"Real Object"
"5567",146,26,"Unobserved",15,4,433,"Real Object"
"5568",146,27,"Unobserved",19,5,533,"Real Object"
"5569",146,28,"Unobserved",20,5,466,"Real Object"
"5570",146,29,"Unobserved",2,1,NA,"Real Object"
"5571",146,30,"Unobserved",3,1,233,"Real Object"
"5572",146,31,"Unobserved",20,5,600,"Real Object"
"5573",146,32,"Unobserved",14,4,433,"Real Object"
"5574",146,33,"Unobserved",13,4,534,"Real Object"
"5575",146,34,"Unobserved",9,3,434,"Real Object"
"5576",146,35,"Unobserved",21,6,NA,"Real Object"
"5577",146,36,"Unobserved",17,5,533,"Real Object"
"5578",146,37,"Unobserved",13,4,434,"Real Object"
"5579",146,38,"Unobserved",18,5,500,"Real Object"
"5580",146,39,"Unobserved",22,6,700,"Real Object"
"5581",146,40,"Unobserved",13,4,500,"Real Object"
"5582",146,41,"Unobserved",11,3,800,"Real Object"
"5583",146,42,"Unobserved",22,6,600,"Real Object"
"5584",146,43,"Unobserved",11,3,467,"Real Object"
"5585",146,44,"Unobserved",8,2,333,"Real Object"
"5586",146,45,"Unobserved",2,1,300,"Real Object"
"5587",146,46,"Unobserved",6,2,367,"Real Object"
"5588",146,47,"Unobserved",21,6,666,"Real Object"
"5589",146,48,"Unobserved",23,6,533,"Real Object"
"5590",146,49,"Unobserved",13,4,500,"Real Object"
"5591",146,50,"Unobserved",14,4,433,"Real Object"
"5592",146,51,"Unobserved",9,3,834,"Real Object"
"5593",146,52,"Unobserved",17,5,467,"Real Object"
"5594",146,53,"Unobserved",9,3,433,"Real Object"
"5595",146,54,"Unobserved",14,4,434,"Real Object"
"5596",147,1,"Unobserved",8,2,NA,"Real Object"
"5597",147,2,"Unobserved",7,2,367,"Real Object"
"5598",147,3,"Unobserved",4,1,333,"Real Object"
"5599",147,4,"Unobserved",7,2,NA,"Real Object"
"5600",147,5,"Unobserved",3,1,300,"Real Object"
"5601",147,6,"Unobserved",6,2,534,"Real Object"
"5602",147,7,"Unobserved",10,3,500,"Real Object"
"5603",147,8,"Unobserved",6,2,367,"Real Object"
